year,state,region,division,population,enslaved_population,urban_population,labor_force,labor_force_agricultural,labor_force_enslaved,gdp_per_capita,gdp,agriculture,agriculture_crops_and_livestock,agriculture_crops_and_livestock_livestock_and_feed_crops,agriculture_crops_and_livestock_food_grains,agriculture_crops_and_livestock_cotton,agriculture_crops_and_livestock_other,agriculture_farm_improvments,construction,mining,manufacturing,manufacturing_factory,manufacturing_home,services,services_trade,services_transportation_and_public_utilities,services_finance,services_professional,services_personal,services_government,services_education,services_hand_trades,services_shelter,easterlin_1957,easterlin_1960,klein,wealth
1889,Oklahoma,3,7,"61,834",NA,"9,484","21,200","14,523",NA,104.631,6.469780,2.869728,2.869728,2.607595,0.000000,0.000000,0.262134,0.000000,0.000000,0.000000,0.338817,0.106172,0.232645,3.261234,0.851807,0.360495,0.217212,0.627230,0.114075,0.106718,0.067082,0.122101,0.794514,NA,NA,2,NA
1889,Oregon,4,9,"313,767",NA,"88,491","127,400","48,252",NA,243.729,76.474141,22.758185,21.376624,12.992448,6.010077,0.000000,2.374099,1.381560,7.206041,0.813865,18.957652,18.254651,0.703001,26.738398,6.130316,7.222495,1.900649,3.028075,1.212755,0.732129,0.863599,1.326299,4.322080,NA,NA,77,NA
1889,Pennsylvania,1,2,"5,258,014",NA,"2,557,397","1,977,200","359,171",NA,283.504,"1,490.667039",110.395969,110.384576,72.998102,19.434138,0.000000,17.952336,0.011393,190.644436,99.177677,507.792036,503.196030,4.596006,582.656920,182.975213,124.831481,27.571766,54.454713,41.501949,15.839909,13.040092,30.023498,92.418298,NA,NA,1196,NA
1889,Rhode Island,1,1,"345,506",NA,"294,843","155,900","10,114",NA,358.877,123.994054,1.978232,1.961123,1.597595,0.005096,0.000000,0.358432,0.017109,15.873317,0.648833,59.884943,59.796136,0.088807,45.608728,16.695362,9.642923,1.177750,4.325266,2.726789,2.290186,1.013040,1.664573,6.072840,NA,NA,94,NA
1889,South Carolina,3,5,"1,151,149",NA,"116,183","466,200","348,666",NA,100.033,115.152570,51.653576,50.309481,10.643533,0.585381,32.247554,6.833013,1.344095,9.516185,1.986677,12.905734,11.726164,1.179570,39.090398,6.396026,6.136441,1.090538,4.798595,3.760149,1.063522,1.140455,0.750639,13.954034,NA,NA,86,NA
1889,South Dakota,2,4,"328,808",NA,"28,555","102,800","74,373",NA,237.088,77.956475,37.994291,33.169848,18.576820,9.146850,0.000000,5.446178,4.824444,6.646657,2.422875,2.085250,1.968859,0.116391,28.807402,5.927598,4.907194,2.915129,2.960118,1.661256,2.132185,1.028890,1.053434,6.221597,NA,NA,48,NA
1889,Tennessee,3,6,"1,767,518",NA,"238,394","604,000","373,099",NA,128.159,226.522987,62.581654,60.454606,36.885218,5.875462,7.938170,9.755756,2.127048,19.635214,4.243334,38.771377,28.913101,9.858276,101.291409,23.204291,17.007053,3.429250,14.577333,7.681720,3.421794,1.845847,3.984945,26.139177,NA,NA,162,NA
1889,Texas,3,7,"2,235,523",NA,"349,511","761,300","495,263",NA,188.983,422.474935,165.976686,160.193082,78.741668,2.946469,62.019845,16.485099,5.783604,31.295038,1.305272,33.765281,31.954935,1.810346,190.132659,48.545322,33.915498,8.470630,25.087292,11.003158,8.213852,4.141974,5.229231,45.525702,NA,NA,294,NA
1889,Utah,4,8,"207,905",NA,"75,155","70,800","24,497",NA,239.873,49.870790,7.154011,6.609126,4.714045,1.058237,0.000000,0.836844,0.544885,6.523877,7.678434,4.664604,4.376812,0.287792,23.849864,6.103526,6.269860,1.167308,1.697167,1.494073,0.922002,0.786544,1.022612,4.386772,NA,NA,40,NA
1889,Vermont,1,1,"332,422",NA,"50,638","129,900","57,598",NA,232.172,77.179004,15.412072,15.412072,12.716867,0.253942,0.000000,2.441264,0.000000,10.232003,3.729777,16.801756,16.367879,0.433877,31.003395,5.463604,6.921716,1.567383,6.175992,2.138223,0.845840,1.646253,1.247726,4.996659,NA,NA,59,NA
1889,Virginia,3,5,"1,655,980",NA,"282,721","580,400","278,470",NA,120.094,198.872494,41.337011,41.337011,23.396455,6.421119,0.223884,11.295553,0.000000,23.736242,3.959226,33.554878,32.067555,1.487322,96.285138,20.571416,19.265568,2.981154,11.135631,10.474739,3.247116,2.555327,3.371121,22.683066,NA,NA,156,NA
1889,Washington,4,9,"349,390",NA,"127,178","165,400","45,559",NA,386.219,134.941221,15.848938,12.807867,6.859505,4.091331,0.000000,1.857032,3.041071,21.598607,1.970947,21.187332,20.483624,0.703709,74.335396,18.659660,21.321903,5.745911,8.901487,2.587948,3.565907,1.658231,2.910492,8.983856,NA,NA,110,NA
1889,West Virginia,3,5,"762,794",NA,"81,365","239,700","135,111",NA,145.658,111.106840,22.994086,21.825669,16.165508,2.870574,0.000000,2.789586,1.168418,16.210689,4.581550,16.224678,13.550053,2.674626,51.095837,10.854878,10.152933,0.904069,6.693907,3.071028,1.729949,1.737266,2.359511,13.592296,NA,NA,70,NA
1889,Wisconsin,2,3,"1,686,880",NA,"562,286","581,900","244,386",NA,222.197,374.819739,79.503230,77.527134,56.660552,8.923098,0.000000,11.943484,1.976096,50.833477,6.694288,89.259367,88.000028,1.259338,148.529377,43.390922,26.766198,9.819427,12.161563,11.042052,3.277794,6.208013,7.849547,28.013862,NA,NA,249,NA
1889,Wyoming,4,8,"60,705",NA,"21,484","30,800","8,320",NA,535.500,32.507542,9.175094,8.746311,7.892765,0.050022,0.000000,0.803523,0.428783,1.456085,1.190129,1.242107,1.238256,0.003851,19.444128,3.657170,8.721290,0.410540,0.729533,0.495437,2.547808,0.338099,0.923104,1.621147,NA,NA,23,NA
1899,Alabama,3,6,"1,828,697",NA,"216,714","763,200","517,513",NA,144.505,264.255655,73.174731,70.588615,23.554540,0.485189,38.847823,7.701063,2.586116,20.621829,14.668289,35.934290,35.934290,0.000000,119.856517,21.851408,24.163674,3.096366,20.816430,7.970284,2.197416,3.660020,3.744631,32.356288,161,114,160,NA
1899,Arizona,4,8,"122,931",NA,"19,495","53,400","18,826",NA,500.465,61.522648,7.730135,6.866381,6.041641,0.296536,0.000000,0.528203,0.863754,5.385018,7.853074,13.598134,13.598134,0.000000,26.956287,6.917191,5.058144,1.740162,3.675872,0.876462,1.735792,0.102402,2.164372,4.685892,40,25,40,NA
1899,Arkansas,3,7,"1,311,564",NA,"111,733","485,700","347,316",NA,118.082,154.871502,61.714996,59.846438,27.262294,1.346580,24.716167,6.521397,1.868558,5.802028,2.535583,21.629083,21.629083,0.000000,63.189813,13.042488,11.959373,2.291567,10.297370,2.947468,1.020114,1.838857,1.837316,17.955261,118,83,114,NA
1899,California,4,9,"1,485,053",NA,"776,820","644,300","138,783",NA,446.165,662.578803,120.241592,119.797542,73.324715,19.599571,0.000000,26.873256,0.444050,71.745356,21.713452,107.929622,107.929622,0.000000,340.948781,99.144781,65.500916,29.853255,57.609476,16.614668,9.536036,11.900531,13.197209,37.591910,543,269,534,NA
1899,Colorado,4,8,"539,700",NA,"260,651","218,300","42,693",NA,457.121,246.708114,28.972454,28.811651,21.951853,2.723597,0.000000,4.136201,0.160803,25.814918,30.992949,34.795530,34.795530,0.000000,126.132262,30.279352,27.187079,10.718282,24.606081,7.028163,2.750779,4.141385,5.076352,14.344789,172,94,172,NA
1899,Connecticut,1,1,"908,420",NA,"543,755","385,500","41,787",NA,376.331,341.866617,18.027042,18.027042,11.460867,0.124454,0.000000,6.441721,0.000000,39.430525,1.145828,157.793114,157.793114,0.000000,125.470108,37.949772,26.548694,9.020832,16.006507,7.290244,2.863056,3.556628,4.283960,17.950415,253,142,263,NA
1899,Dakota Territory,2,4,NA,NA,NA,"254,800","160,817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,Delaware,3,5,"184,735",NA,"85,717","73,000","19,277",NA,244.437,45.156021,5.223793,5.223793,3.300911,1.096552,0.000000,0.826330,0.000000,3.435831,0.368935,18.155385,18.155385,0.000000,17.972076,5.372849,2.899869,0.901101,2.284153,1.308516,0.490275,0.454510,1.135323,3.125481,40,23,41,NA
1899,District of Columbia,3,5,"278,718",NA,"278,718","127,000",0,NA,309.453,86.250110,0.239602,0.239602,0.209240,0.000355,0.000000,0.030006,0.000000,7.871737,0.000000,26.133373,26.133373,0.000000,52.005399,13.024910,6.767314,2.299428,10.200225,4.469390,8.569921,1.136622,1.325987,4.211601,NA,NA,NA,NA
1899,Florida,3,5,"528,542",NA,"107,031","201,600","84,238",NA,138.670,73.293138,11.350034,10.865566,6.351418,0.004538,1.273638,3.235973,0.484468,7.298148,2.049986,20.597424,20.597424,0.000000,31.997546,6.445075,8.426116,0.786129,4.732705,2.078723,1.336628,0.832690,0.533328,6.826151,59,35,65,NA
1899,Georgia,3,5,"2,216,331",NA,"346,382","864,500","526,622",NA,125.395,277.917475,83.705187,81.464290,26.835343,1.518318,43.415394,9.695235,2.240897,20.115520,2.302014,47.198942,47.198942,0.000000,124.595811,26.043961,23.543141,6.706664,18.831185,9.708582,3.087610,3.679450,2.939972,30.055246,190,125,193,NA
1899,Idaho,4,8,"161,772",NA,"10,003","62,700","31,069",NA,305.251,49.381014,16.807960,14.995939,10.771956,2.283090,0.000000,1.940893,1.812021,4.278704,6.035664,1.995854,1.995854,0.000000,20.262833,5.740373,4.286916,0.921772,2.336552,0.709061,0.702131,0.520729,1.125633,3.919668,36,28,36,NA
1899,Illinois,2,3,"4,821,550",NA,"2,616,368","1,804,000","449,869",NA,335.198,"1,616.171511",203.740720,203.740720,172.012470,11.021354,0.000000,20.706897,0.000000,172.911372,33.640377,426.094108,426.094108,0.000000,779.784934,259.232626,152.235646,58.582346,87.968534,38.923417,21.480139,20.740231,39.743625,100.878370,1253,646,1238,NA
1899,Indiana,2,3,"2,516,462",NA,"862,689","899,000","347,142",NA,249.740,628.461613,127.144769,127.144769,94.301832,19.314355,0.000000,13.528582,0.000000,67.667516,21.321593,142.476566,142.476566,0.000000,269.851168,73.579317,52.326183,17.764554,42.967981,13.188284,5.459856,10.054734,9.659909,44.850349,458,278,457,NA
1899,Iowa,2,4,"2,231,853",NA,"572,386","789,400","370,057",NA,276.452,617.001109,259.223391,257.946345,224.746072,11.063784,0.000000,22.136489,1.277046,57.329233,8.458269,60.731636,60.731636,0.000000,231.258580,59.224378,40.743130,28.360592,30.478621,10.753613,4.337624,12.551417,6.472606,38.336600,452,307,437,NA
1899,Kansas,2,4,"1,470,495",NA,"329,696","507,800","269,577",NA,262.650,386.225031,147.683023,147.683023,114.930916,17.432821,0.002486,15.316799,0.000000,31.681945,8.678827,40.958778,40.958778,0.000000,157.222459,42.777719,29.916284,10.689391,21.969716,6.984510,4.637028,7.038314,5.291950,27.917547,275,180,272,NA
1899,Kentucky,3,6,"2,147,174",NA,"467,668","752,500","408,600",NA,162.846,349.659614,83.395369,80.789072,44.907738,8.101495,0.052176,27.727663,2.606298,27.402265,6.819445,56.675005,56.675005,0.000000,175.367530,44.119466,27.956141,7.826899,30.264404,11.279773,4.041962,5.152270,7.289931,37.436684,257,148,257,NA
1899,Louisiana,3,7,"1,381,625",NA,"366,288","536,100","295,123",NA,156.041,215.590728,60.099007,58.083840,17.808777,0.001833,24.491844,15.781386,2.015167,20.402885,0.249608,33.818096,33.818096,0.000000,101.021131,27.971625,20.334076,3.714460,11.298711,7.126241,2.559909,2.928988,2.603975,22.483147,177,101,173,NA
1899,Maine,1,1,"694,466",NA,"232,827","276,800","74,468",NA,250.240,173.783437,21.113046,21.113046,14.843418,0.241090,0.000000,6.028538,0.000000,19.868068,3.100537,55.546573,55.546573,0.000000,74.155213,19.654874,16.430213,2.091104,10.601260,4.326579,1.848823,3.460869,3.812631,11.928862,131,78,131,NA
1899,Maryland,3,5,"1,188,044",NA,"591,206","458,700","97,469",NA,246.187,292.480978,26.737096,26.425633,15.332611,5.759534,0.000000,5.333488,0.311463,26.649644,6.095166,88.641819,88.641819,0.000000,144.357254,47.164276,27.403445,5.922501,16.850921,10.326935,4.077249,3.243328,10.495901,18.872699,242,119,240,NA
1899,Massachusetts,1,1,"2,805,346",NA,"2,411,877","1,208,500","54,839",NA,379.591,"1,064.882738",24.445715,24.445715,19.055703,0.051164,0.000000,5.338847,0.000000,127.051634,3.686767,448.184655,448.184655,0.000000,461.513968,153.181850,92.910074,30.171638,50.734599,29.052451,16.009590,12.393206,21.989126,55.071435,854,436,864,NA
1899,Michigan,2,3,"2,420,982",NA,"952,323","906,000","316,486",NA,244.012,590.749640,87.560424,86.303359,57.866047,12.373206,0.000000,16.064106,1.257064,65.927364,37.465140,144.428450,144.428450,0.000000,255.368262,75.454248,52.338323,16.020330,26.276477,15.311821,6.811989,8.080564,12.238551,42.835959,449,260,447,NA
1899,Minnesota,2,4,"1,751,394",NA,"598,100","645,900","254,481",NA,297.864,521.676664,128.124810,123.476235,61.226175,45.246458,0.000000,17.003602,4.648575,58.364658,18.879714,83.178406,83.178406,0.000000,233.129076,74.510924,50.449587,17.279119,19.944616,13.774916,5.623994,8.497603,7.535929,35.512388,364,208,360,NA
1899,Mississippi,3,6,"1,551,270",NA,"120,035","645,200","493,906",NA,104.030,161.378285,80.913821,77.513504,24.944919,0.025479,45.702528,6.840579,3.400316,5.277473,0.000000,18.903710,18.903710,0.000000,56.283281,9.849897,10.931101,2.623706,6.872386,3.279658,0.951679,2.223283,1.720650,17.830921,131,97,128,NA
1899,Missouri,2,4,"3,106,665",NA,"1,128,104","1,121,300","455,309",NA,246.357,765.347127,135.278769,133.310002,105.350083,12.278674,0.913994,14.767252,1.968766,85.525172,15.522083,141.383162,141.383162,0.000000,387.637942,120.308062,69.301238,26.679259,56.045193,19.619637,9.463323,11.137231,14.899859,60.184139,585,308,581,NA
1899,Montana,4,8,"243,329",NA,"84,554","114,800","26,818",NA,908.612,221.091766,25.687965,24.389785,21.309003,0.997573,0.000000,2.083209,1.298180,37.513960,22.678679,24.863397,24.863397,0.000000,110.347765,25.511095,34.891379,5.704748,13.255614,5.093565,1.551933,2.685613,6.450390,15.203429,101,66,102,NA
1899,Nebraska,2,4,"1,066,300",NA,"252,702","374,000","185,285",NA,295.555,315.150281,119.266810,118.464274,97.819828,10.925218,0.000000,9.719228,0.802536,25.678078,0.136315,38.171116,38.171116,0.000000,131.897962,37.650955,26.837895,10.824999,15.333965,5.729177,3.637766,5.901692,3.671965,22.309549,226,143,222,NA
1899,Nevada,4,8,"42,335",NA,"7,195","19,800","5,678",NA,495.414,20.973372,5.459885,5.368857,4.480231,0.293182,0.000000,0.595444,0.091028,1.451336,2.755768,0.820301,0.820301,0.000000,10.486083,2.485704,2.362948,0.500264,1.268093,0.377950,0.544372,0.706525,0.848477,1.391750,16,12,17,NA
1899,New Hampshire,1,1,"411,588",NA,"192,240","178,700","36,933",NA,310.712,127.885315,11.949458,11.949458,9.565529,0.020038,0.000000,2.363891,0.000000,12.954213,1.029442,50.378600,50.378600,0.000000,51.573602,12.572453,12.066484,3.069834,8.488979,2.549271,0.911045,1.527293,2.839973,7.548270,89,57,89,NA
1899,New Jersey,1,2,"1,883,669",NA,"1,329,162","757,800","64,370",NA,332.572,626.455384,25.432416,25.432416,16.353488,1.623575,0.000000,7.455353,0.000000,89.986165,4.122844,227.939327,227.939327,0.000000,278.974632,89.715441,68.482905,24.338559,26.543003,16.852236,4.619385,6.095292,7.295931,35.031881,523,268,535,NA
1899,New Mexico,4,8,"195,310",NA,"27,381","66,000","34,544",NA,188.623,36.840033,11.747281,11.608971,10.344215,0.314304,0.000000,0.950452,0.138310,2.394705,2.077225,2.723809,2.723809,0.000000,17.897014,3.710801,6.105364,0.442198,1.494538,0.809892,0.882174,0.468388,0.199998,3.783660,29,20,29,NA
1899,New York,1,2,"7,268,894",NA,"5,298,111","2,996,400","357,226",NA,351.967,"2,558.409279",141.613194,141.613194,96.816217,9.489760,0.000000,35.307216,0.000000,307.671674,9.198982,856.137923,856.137923,0.000000,"1,243.787506",456.708415,215.808553,79.338121,141.831701,72.818753,28.647671,25.530281,86.041855,137.062156,2352,1029,2229,NA
1899,North Carolina,3,5,"1,893,810",NA,"186,790","716,700","467,850",NA,99.815,189.029864,64.351572,62.841582,24.156429,3.122252,15.819985,19.742916,1.509990,14.792434,0.742024,35.840402,35.840402,0.000000,73.303431,13.891415,11.947948,2.401625,10.302352,5.430597,1.859516,2.348186,2.130647,22.991146,136,102,135,NA
1899,North Dakota,2,4,"319,146",NA,"23,413","126,650","74,612",NA,295.728,94.380316,56.157426,53.423574,15.075721,26.132199,0.000000,12.215654,2.733852,7.192585,0.226220,3.575241,3.575241,0.000000,27.228844,7.475475,4.965941,1.589248,0.805700,2.183050,0.518811,1.515038,1.509456,6.666125,66,100,67,NA
1899,Ohio,2,3,"4,157,545",NA,"1,998,382","1,546,000","409,843",NA,295.401,"1,228.142845",163.602429,163.602429,110.585268,27.639690,0.000000,25.377472,0.000000,141.428986,39.901828,344.796467,344.796467,0.000000,538.413136,162.832536,105.577811,26.905271,71.518648,30.904945,13.372691,18.331674,29.501055,79.468505,925,516,928,NA
1899,Oklahoma,3,7,"398,331",NA,"36,211","266,400","182,215",NA,248.210,98.869606,49.013192,40.829981,26.955347,8.208876,2.521306,3.144452,8.183211,7.736037,0.140842,2.614950,2.614950,0.000000,39.364585,11.179275,4.541534,2.499891,10.297370,1.344961,1.076787,0.992983,1.978648,5.453136,91,65,75,NA
1899,Oregon,4,9,"413,536",NA,"133,180","169,600","57,653",NA,241.695,99.949563,33.712454,32.720637,20.933367,6.611342,0.000000,5.175928,0.991817,7.386265,1.557085,19.327553,19.327553,0.000000,37.966207,8.359659,9.980858,2.791652,5.095018,1.733292,0.850581,1.419358,1.666651,6.069138,103,62,101,NA
1899,Pennsylvania,1,2,"6,302,115",NA,"3,448,610","2,448,700","341,320",NA,318.748,"2,008.783897",123.165435,123.165435,82.288544,14.373513,0.000000,26.503379,0.000000,209.000713,183.075073,720.574294,720.574294,0.000000,772.968382,241.563356,171.360789,41.320914,78.014908,45.721112,17.985660,20.123346,38.859633,118.018664,1582,894,1600,NA
1899,Rhode Island,1,1,"428,556",NA,"378,471","191,900","9,093",NA,390.811,167.484551,4.022949,4.022949,3.278550,0.004011,0.000000,0.740389,0.000000,18.188353,0.672861,82.659133,82.659133,0.000000,61.941254,22.466619,11.700163,1.852317,7.584783,3.014149,3.178500,1.509251,2.609975,8.025497,126,69,128,NA
1899,South Carolina,3,5,"1,340,316",NA,"171,256","571,000","400,502",NA,106.715,143.031472,53.924992,52.359504,13.246279,0.873384,29.743441,8.496400,1.565488,10.833188,1.401264,23.663916,23.663916,0.000000,53.208111,9.439756,8.925971,1.572258,7.721782,4.022464,1.336628,2.012335,0.866658,17.310259,100,76,98,NA
1899,South Dakota,2,4,"401,570",NA,"40,936","128,150","86,205",NA,285.710,114.732385,59.440813,58.447139,33.639790,17.971440,0.000000,6.835908,0.993674,8.010074,4.575407,4.306505,4.306505,0.000000,38.399587,8.231312,6.019085,3.988123,4.665824,2.064873,2.086420,1.895534,1.352818,8.095598,74,NA,73,NA
1899,Tennessee,3,6,"2,020,616",NA,"326,639","727,700","417,377",NA,139.886,282.655925,73.610657,71.728645,41.396998,7.981388,8.943665,13.406593,1.882012,21.702868,8.074595,41.669349,41.669349,0.000000,137.598456,31.690237,26.832182,5.274927,20.056706,8.793809,3.848418,2.920661,6.343940,31.837575,203,122,203,NA
1899,Texas,3,7,"3,048,710",NA,"520,759","1,033,000","655,026",NA,201.670,614.834146,230.493826,221.987578,107.561480,7.134105,89.188563,18.103430,8.506248,38.506853,5.076584,50.556773,50.556773,0.000000,290.200110,78.418983,53.384446,13.702231,38.917782,14.717360,7.185710,7.868922,9.855907,66.148769,421,256,414,NA
1899,Utah,4,8,"276,749",NA,"105,427","84,500","29,324",NA,254.841,70.526868,12.976999,12.466131,8.806029,1.551949,0.000000,2.108154,0.510868,7.145737,9.919050,8.074070,8.074070,0.000000,32.411011,9.178879,8.203539,1.881518,2.167892,1.644697,0.930641,0.905890,1.276466,6.221488,50,32,51,NA
1899,Vermont,1,1,"343,641",NA,"75,831","135,000","50,854",NA,281.594,96.767084,18.030454,18.030454,15.309594,0.103630,0.000000,2.617230,0.000000,8.766900,4.508187,26.591273,26.591273,0.000000,38.870270,6.377369,9.740019,2.193300,8.339525,1.891368,0.928154,2.409250,1.487986,5.503298,66,40,66,NA
1899,Virginia,3,5,"1,854,184",NA,"340,067","662,400","317,437",NA,137.760,255.432053,56.173166,54.500888,28.351097,5.414647,0.366990,20.368155,1.672277,24.740722,5.147388,49.340424,49.340424,0.000000,120.030354,25.747748,26.143812,4.996834,14.355042,10.173730,3.685349,3.724554,4.143294,27.059991,205,123,208,NA
1899,Washington,4,9,"518,103",NA,"211,477","225,400","54,952",NA,419.139,217.157345,33.057417,32.088874,18.122059,9.229633,0.000000,4.737182,0.968543,28.059168,4.616601,37.052402,37.052402,0.000000,114.371757,28.585593,32.263327,7.712404,16.907910,3.464539,3.288914,2.723065,5.232274,14.193731,154,94,147,NA
1899,West Virginia,3,5,"958,800",NA,"125,465","325,700","159,718",NA,196.130,188.049003,27.705084,26.333170,18.412957,2.761400,0.000000,5.158814,1.371914,20.283150,32.844993,30.536936,30.536936,0.000000,76.678839,18.374322,16.690137,1.444512,9.520210,4.087526,1.336093,2.907130,4.115961,18.202948,113,76,116,NA
1899,Wisconsin,2,3,"2,069,042",NA,"790,213","732,500","267,494",NA,248.552,514.264263,108.276626,106.451069,84.642423,6.628235,0.000000,15.180411,1.825557,59.209647,3.240687,132.554153,132.554153,0.000000,210.983151,62.254214,40.207571,14.943333,17.745153,13.592015,4.394831,9.363948,11.873221,36.608863,370,221,370,NA
1899,Wyoming,4,8,"92,531",NA,"26,657","44,300","13,470",NA,564.538,52.237285,16.870690,16.470883,15.158018,0.204630,0.000000,1.108236,0.399807,1.507348,4.649554,2.449972,2.449972,0.000000,26.759720,5.736968,12.742661,0.649464,1.097528,0.535276,1.649028,0.687930,1.028093,2.632772,29,22,29,NA
